HalfHour;CO2C;WindowClosed;Time;Day;Month;Hour
20;646.3541666666666;0.3333333333333333;28.9375;16.0;4.0;9.666666666666666
21;605.9375;0.0;28.958333333333332;16.0;4.0;10.0
22;625.9375;0.6666666666666666;28.979166666666668;16.0;4.0;10.666666666666666
23;576.5625;1.0;29.0;16.0;4.0;11.0
24;556.1458333333334;1.0;29.020833333333332;16.0;4.0;11.666666666666666
25;556.1458333333334;1.0;29.041666666666668;16.0;4.0;12.0
26;556.6666666666666;1.0;29.0625;16.0;4.0;12.666666666666666
27;546.4583333333334;1.0;29.083333333333332;16.0;4.0;13.0
28;545.9375;1.0;29.104166666666668;16.0;4.0;13.666666666666666
29;546.4583333333334;1.0;29.125;16.0;4.0;14.0
30;547.5;1.0;29.145833333333332;16.0;4.0;14.666666666666666
31;556.6666666666666;1.0;29.166666666666668;16.0;4.0;15.0
32;516.1458333333334;1.0;29.1875;16.0;4.0;15.666666666666666
33;565.9375;1.0;29.208333333333332;16.0;4.0;16.0
34;556.6666666666666;1.0;29.229166666666668;16.0;4.0;16.666666666666668
35;505.8333333333333;1.0;29.25;16.0;4.0;17.0
36;556.6666666666666;1.0;29.270833333333332;16.0;4.0;17.666666666666668
37;486.3541666666667;1.0;29.291666666666668;16.0;4.0;18.0
38;425.9375;1.0;29.3125;16.0;4.0;18.666666666666668
39;425.9375;1.0;29.333333333333332;16.0;4.0;19.0
40;425.9375;1.0;29.354166666666668;16.0;4.0;19.666666666666668
41;426.4583333333333;1.0;29.375;16.0;4.0;20.0
42;416.1458333333333;1.0;29.395833333333332;16.0;4.0;20.666666666666668
43;426.4583333333333;1.0;29.416666666666668;16.0;4.0;21.0
44;416.1458333333333;1.0;29.4375;16.0;4.0;21.666666666666668
45;416.6666666666667;1.0;29.458333333333332;16.0;4.0;22.0
46;867.8125;1.0;29.479166666666668;16.0;4.0;22.666666666666668
47;1118.5416666666667;1.0;29.5;16.0;4.0;23.0
0;1249.8958333333333;1.0;29.520833333333332;16.666666666666668;4.0;7.666666666666667
1;1048.75;1.0;29.541666666666668;17.0;4.0;0.0
2;1289.2708333333333;1.0;29.5625;17.0;4.0;0.6666666666666666
3;1420.0;1.0;29.583333333333332;17.0;4.0;1.0
4;1430.7291666666667;1.0;29.604166666666668;17.0;4.0;1.6666666666666667
5;1481.0416666666667;1.0;29.625;17.0;4.0;2.0
6;1479.8958333333333;1.0;29.645833333333332;17.0;4.0;2.6666666666666665
7;1531.3541666666667;1.0;29.666666666666668;17.0;4.0;3.0
8;1511.25;1.0;29.6875;17.0;4.0;3.6666666666666665
9;1541.5625;1.0;29.708333333333332;17.0;4.0;4.0
10;1510.8333333333333;1.0;29.729166666666668;17.0;4.0;4.666666666666667
11;1369.6875;1.0;29.75;17.0;4.0;5.0
12;1259.5833333333333;1.0;29.770833333333332;17.0;4.0;5.666666666666667
13;1430.2083333333333;1.0;29.791666666666668;17.0;4.0;6.0
14;1430.3125;1.0;29.8125;17.0;4.0;6.666666666666667
15;1018.0208333333334;0.3333333333333333;29.833333333333332;17.0;4.0;7.0
16;536.1458333333334;0.0;29.854166666666668;17.0;4.0;7.666666666666667
17;456.1458333333333;0.0;29.875;17.0;4.0;8.0
18;907.8125;1.0;29.895833333333332;17.0;4.0;8.666666666666666
19;867.8125;1.0;29.916666666666668;17.0;4.0;9.0
20;847.1875;1.0;29.9375;17.0;4.0;9.666666666666666
21;866.7708333333334;1.0;29.958333333333332;17.0;4.0;10.0
22;847.1875;1.0;29.979166666666668;17.0;4.0;10.666666666666666
23;837.5;1.0;30.0;17.0;4.0;11.0
24;847.1875;1.0;30.020833333333332;17.0;4.0;11.666666666666666
25;887.1875;1.0;30.041666666666668;17.0;4.0;12.0
26;927.8125;1.0;30.0625;17.0;4.0;12.666666666666666
27;907.1875;1.0;30.083333333333332;17.0;4.0;13.0
28;896.9791666666666;1.0;30.104166666666668;17.0;4.0;13.666666666666666
29;856.9791666666666;1.0;30.125;17.0;4.0;14.0
30;847.8125;1.0;30.145833333333332;17.0;4.0;14.666666666666666
31;847.1875;1.0;30.166666666666668;17.0;4.0;15.0
32;856.9791666666666;1.0;30.1875;17.0;4.0;15.666666666666666
33;656.5625;1.0;30.208333333333332;17.0;4.0;16.0
34;616.1458333333334;1.0;30.229166666666668;17.0;4.0;16.666666666666668
35;586.3541666666666;1.0;30.25;17.0;4.0;17.0
36;606.3541666666666;1.0;30.270833333333332;17.0;4.0;17.666666666666668
37;466.3541666666667;1.0;30.291666666666668;17.0;4.0;18.0
38;416.1458333333333;1.0;30.3125;17.0;4.0;18.666666666666668
39;396.0416666666667;1.0;30.333333333333332;17.0;4.0;19.0
40;396.0416666666667;1.0;30.354166666666668;17.0;4.0;19.666666666666668
41;396.5625;1.0;30.375;17.0;4.0;20.0
42;396.5625;1.0;30.395833333333332;17.0;4.0;20.666666666666668
43;396.5625;1.0;30.416666666666668;17.0;4.0;21.0
44;396.5625;1.0;30.4375;17.0;4.0;21.666666666666668
45;396.5625;1.0;30.458333333333332;17.0;4.0;22.0
46;476.5625;1.0;30.479166666666668;17.0;4.0;22.666666666666668
47;525.8333333333334;1.0;30.5;17.0;4.0;23.0
0;466.3541666666667;1.0;30.520833333333332;17.666666666666668;4.0;7.666666666666667
1;545.8333333333334;1.0;30.541666666666668;18.0;4.0;0.0
2;847.2916666666666;1.0;30.5625;18.0;4.0;0.6666666666666666
3;1078.0208333333333;1.0;30.583333333333332;18.0;4.0;1.0
4;1148.8541666666667;1.0;30.604166666666668;18.0;4.0;1.6666666666666667
5;1149.375;1.0;30.625;18.0;4.0;2.0
6;1098.5416666666667;1.0;30.645833333333332;18.0;4.0;2.6666666666666665
7;1199.0625;1.0;30.666666666666668;18.0;4.0;3.0
8;1220.1041666666667;1.0;30.6875;18.0;4.0;3.6666666666666665
9;1289.8958333333333;1.0;30.708333333333332;18.0;4.0;4.0
10;1350.3125;1.0;30.729166666666668;18.0;4.0;4.666666666666667
11;1430.3125;1.0;30.75;18.0;4.0;5.0
12;1400.9375;1.0;30.770833333333332;18.0;4.0;5.666666666666667
13;1440.5208333333333;1.0;30.791666666666668;18.0;4.0;6.0
14;1419.8958333333333;1.0;30.8125;18.0;4.0;6.666666666666667
15;1450.8333333333333;1.0;30.833333333333332;18.0;4.0;7.0
16;1260.1041666666667;1.0;30.854166666666668;18.0;4.0;7.666666666666667
17;1219.1666666666667;1.0;30.875;18.0;4.0;8.0
18;706.7708333333334;0.0;30.895833333333332;18.0;4.0;8.666666666666666
19;516.1458333333334;0.0;30.916666666666668;18.0;4.0;9.0
20;456.6666666666667;0.0;30.9375;18.0;4.0;9.666666666666666
21;476.1458333333333;0.0;30.958333333333332;18.0;4.0;10.0
22;425.9375;0.0;30.979166666666668;18.0;4.0;10.666666666666666
23;406.3541666666667;0.0;31.0;18.0;4.0;11.0
24;396.5625;0.0;31.020833333333332;18.0;4.0;11.666666666666666
25;385.8333333333333;0.0;31.041666666666668;18.0;4.0;12.0
26;396.0416666666667;0.0;31.0625;18.0;4.0;12.666666666666666
27;396.0416666666667;0.0;31.083333333333332;18.0;4.0;13.0
28;386.3541666666667;0.0;31.104166666666668;18.0;4.0;13.666666666666666
29;395.5208333333333;0.0;31.125;18.0;4.0;14.0
30;395.5208333333333;0.0;31.145833333333332;18.0;4.0;14.666666666666666
31;396.5625;0.0;31.166666666666668;18.0;4.0;15.0
32;426.640625;0.75;31.1875;18.0;4.0;15.5
33;416.1458333333333;1.0;31.208333333333332;18.0;4.0;16.0
34;435.5208333333333;1.0;31.229166666666668;18.0;4.0;16.666666666666668
35;436.6666666666667;1.0;31.25;18.0;4.0;17.0
36;426.4583333333333;1.0;31.270833333333332;18.0;4.0;17.666666666666668
37;405.8333333333333;1.0;31.291666666666668;18.0;4.0;18.0
38;425.9375;1.0;31.3125;18.0;4.0;18.666666666666668
39;406.3541666666667;1.0;31.333333333333332;18.0;4.0;19.0
40;395.5208333333333;1.0;31.354166666666668;18.0;4.0;19.666666666666668
41;505.9375;1.0;31.375;18.0;4.0;20.0
42;506.3541666666667;1.0;31.395833333333332;18.0;4.0;20.666666666666668
43;476.1458333333333;1.0;31.416666666666668;18.0;4.0;21.0
44;456.0416666666667;1.0;31.4375;18.0;4.0;21.666666666666668
45;717.0833333333334;1.0;31.458333333333332;18.0;4.0;22.0
46;787.2916666666666;1.0;31.479166666666668;18.0;4.0;22.666666666666668
47;958.0208333333334;1.0;31.5;18.0;4.0;23.0
0;1228.8541666666667;1.0;31.520833333333332;18.666666666666668;4.0;7.666666666666667
1;1228.75;1.0;31.541666666666668;19.0;4.0;0.0
2;1320.1041666666667;1.0;31.5625;19.0;4.0;0.6666666666666666
3;1410.2083333333333;1.0;31.583333333333332;19.0;4.0;1.0
4;1379.4791666666667;1.0;31.604166666666668;19.0;4.0;1.6666666666666667
5;1340.5208333333333;1.0;31.625;19.0;4.0;2.0
6;1360.4166666666667;1.0;31.645833333333332;19.0;4.0;2.6666666666666665
7;1149.375;1.0;31.666666666666668;19.0;4.0;3.0
8;1148.75;1.0;31.6875;19.0;4.0;3.6666666666666665
9;1219.6875;1.0;31.708333333333332;19.0;4.0;4.0
10;1249.8958333333333;1.0;31.729166666666668;19.0;4.0;4.666666666666667
11;1289.375;1.0;31.75;19.0;4.0;5.0
12;1319.5833333333333;1.0;31.770833333333332;19.0;4.0;5.666666666666667
13;1390.2083333333333;1.0;31.791666666666668;19.0;4.0;6.0
14;1360.0;1.0;31.8125;19.0;4.0;6.666666666666667
15;1500.5208333333333;1.0;31.833333333333332;19.0;4.0;7.0
16;1269.53125;1.0;31.854166666666668;19.0;4.0;7.5
17;756.953125;0.25;31.875;19.0;4.0;8.0
18;566.875;0.0;31.895833333333332;19.0;4.0;8.666666666666666
19;546.3541666666666;0.0;31.916666666666668;19.0;4.0;9.0
20;606.3541666666666;0.0;31.9375;19.0;4.0;9.666666666666666
21;576.6666666666666;0.0;31.958333333333332;19.0;4.0;10.0
22;486.3541666666667;0.0;31.979166666666668;19.0;4.0;10.666666666666666
23;455.5208333333333;0.0;32.0;19.0;4.0;11.0
24;435.625;0.0;32.020833333333336;19.0;4.0;11.666666666666666
25;425.9375;0.0;32.041666666666664;19.0;4.0;12.0
26;426.4583333333333;0.0;32.0625;19.0;4.0;12.666666666666666
27;395.5208333333333;0.0;32.083333333333336;19.0;4.0;13.0
28;396.5625;0.0;32.104166666666664;19.0;4.0;13.666666666666666
29;396.5625;0.0;32.125;19.0;4.0;14.0
30;395.5208333333333;0.0;32.145833333333336;19.0;4.0;14.666666666666666
31;406.3541666666667;0.0;32.166666666666664;19.0;4.0;15.0
32;426.4583333333333;0.0;32.1875;19.0;4.0;15.666666666666666
33;416.1458333333333;0.0;32.208333333333336;19.0;4.0;16.0
34;525.8333333333334;0.0;32.229166666666664;19.0;4.0;16.666666666666668
35;525.8333333333334;0.0;32.25;19.0;4.0;17.0
36;446.3541666666667;0.0;32.270833333333336;19.0;4.0;17.666666666666668
37;406.3541666666667;0.0;32.291666666666664;19.0;4.0;18.0
38;396.0416666666667;0.0;32.3125;19.0;4.0;18.666666666666668
39;396.5625;0.0;32.333333333333336;19.0;4.0;19.0
40;396.0416666666667;0.0;32.354166666666664;19.0;4.0;19.666666666666668
41;395.5208333333333;0.0;32.375;19.0;4.0;20.0
42;396.0416666666667;0.0;32.395833333333336;19.0;4.0;20.666666666666668
43;416.6666666666667;0.0;32.416666666666664;19.0;4.0;21.0
44;425.9375;0.0;32.4375;19.0;4.0;21.666666666666668
45;411.25;0.0;32.458333333333336;19.0;4.0;22.0
46;516.640625;0.75;32.479166666666664;19.0;4.0;22.5
47;706.3541666666666;1.0;32.5;19.0;4.0;23.0
0;636.5625;1.0;32.520833333333336;19.666666666666668;4.0;7.666666666666667
1;515.625;1.0;32.541666666666664;20.0;4.0;0.0
2;466.3541666666667;1.0;32.5625;20.0;4.0;0.6666666666666666
3;697.0833333333334;1.0;32.583333333333336;20.0;4.0;1.0
4;907.1875;1.0;32.604166666666664;20.0;4.0;1.6666666666666667
5;1078.0208333333333;1.0;32.625;20.0;4.0;2.0
6;1159.1666666666667;1.0;32.645833333333336;20.0;4.0;2.6666666666666665
7;1228.75;1.0;32.666666666666664;20.0;4.0;3.0
8;1098.6458333333333;1.0;32.6875;20.0;4.0;3.6666666666666665
9;1108.8541666666667;1.0;32.708333333333336;20.0;4.0;4.0
10;1249.2708333333333;1.0;32.729166666666664;20.0;4.0;4.666666666666667
11;1259.5833333333333;1.0;32.75;20.0;4.0;5.0
12;1380.0;1.0;32.770833333333336;20.0;4.0;5.666666666666667
13;1410.3125;1.0;32.791666666666664;20.0;4.0;6.0
14;1470.2083333333333;1.0;32.8125;20.0;4.0;6.666666666666667
15;1591.7708333333333;1.0;32.833333333333336;20.0;4.0;7.0
16;1611.25;1.0;32.854166666666664;20.0;4.0;7.666666666666667
17;1285.0;1.0;32.875;20.0;4.0;8.0
18;727.265625;0.25;32.895833333333336;20.0;4.0;8.5
19;526.3541666666666;0.0;32.916666666666664;20.0;4.0;9.0
20;505.9375;0.0;32.9375;20.0;4.0;9.666666666666666
21;476.0416666666667;0.0;32.958333333333336;20.0;4.0;10.0
22;416.1458333333333;0.0;32.979166666666664;20.0;4.0;10.666666666666666
23;396.5625;0.0;33.0;20.0;4.0;11.0
24;396.0416666666667;0.0;33.020833333333336;20.0;4.0;11.666666666666666
25;396.5625;0.0;33.041666666666664;20.0;4.0;12.0
26;386.3541666666667;0.0;33.0625;20.0;4.0;12.666666666666666
27;396.0416666666667;0.0;33.083333333333336;20.0;4.0;13.0
28;396.5625;0.0;33.104166666666664;20.0;4.0;13.666666666666666
29;396.0416666666667;0.0;33.125;20.0;4.0;14.0
30;396.5625;0.0;33.145833333333336;20.0;4.0;14.5
31;410.46875;0.75;33.166666666666664;20.0;4.0;15.0
32;396.5625;1.0;33.1875;20.0;4.0;15.666666666666666
33;396.5625;1.0;33.208333333333336;20.0;4.0;16.0
34;396.0416666666667;1.0;33.229166666666664;20.0;4.0;16.666666666666668
35;405.8333333333333;1.0;33.25;20.0;4.0;17.0
36;406.3541666666667;1.0;33.270833333333336;20.0;4.0;17.666666666666668
37;416.1458333333333;1.0;33.291666666666664;20.0;4.0;18.0
38;455.625;1.0;33.3125;20.0;4.0;18.666666666666668
39;505.8333333333333;1.0;33.333333333333336;20.0;4.0;19.0
40;476.1458333333333;1.0;33.354166666666664;20.0;4.0;19.666666666666668
41;446.3541666666667;1.0;33.375;20.0;4.0;20.0
42;425.9375;1.0;33.395833333333336;20.0;4.0;20.666666666666668
43;425.9375;1.0;33.416666666666664;20.0;4.0;21.0
44;576.1458333333334;1.0;33.4375;20.0;4.0;21.666666666666668
45;616.5625;1.0;33.458333333333336;20.0;4.0;22.0
46;776.5625;1.0;33.479166666666664;20.0;4.0;22.666666666666668
47;998.0208333333334;1.0;33.5;20.0;4.0;23.0
0;1209.8958333333333;1.0;33.520833333333336;20.666666666666668;4.0;7.666666666666667
1;1380.4166666666667;1.0;33.541666666666664;21.0;4.0;0.0
2;1400.0;1.0;33.5625;21.0;4.0;0.6666666666666666
3;1491.3541666666667;1.0;33.583333333333336;21.0;4.0;1.0
4;1500.9375;1.0;33.604166666666664;21.0;4.0;1.6666666666666667
5;1419.8958333333333;1.0;33.625;21.0;4.0;2.0
6;1400.0;1.0;33.645833333333336;21.0;4.0;2.6666666666666665
7;1149.375;1.0;33.666666666666664;21.0;4.0;3.0
8;1229.8958333333333;1.0;33.6875;21.0;4.0;3.6666666666666665
9;1289.8958333333333;1.0;33.708333333333336;21.0;4.0;4.0
10;1400.0;1.0;33.729166666666664;21.0;4.0;4.666666666666667
11;1349.6875;1.0;33.75;21.0;4.0;5.0
12;1349.6875;1.0;33.770833333333336;21.0;4.0;5.666666666666667
13;1429.2708333333333;1.0;33.791666666666664;21.0;4.0;6.0
14;1381.1458333333333;1.0;33.8125;21.0;4.0;6.666666666666667
15;977.5;1.0;33.833333333333336;21.0;4.0;7.0
16;807.8125;0.0;33.854166666666664;21.0;4.0;7.666666666666667
17;606.3541666666666;0.0;33.875;21.0;4.0;8.0
18;426.4583333333333;0.0;33.895833333333336;21.0;4.0;8.666666666666666
19;446.875;0.0;33.916666666666664;21.0;4.0;9.0
20;436.1458333333333;0.0;33.9375;21.0;4.0;9.666666666666666
21;425.9375;0.0;33.958333333333336;21.0;4.0;10.0
22;568.59375;0.75;33.979166666666664;21.0;4.0;10.5
23;546.4583333333334;1.0;34.0;21.0;4.0;11.0
24;546.4583333333334;1.0;34.020833333333336;21.0;4.0;11.666666666666666
25;546.4583333333334;1.0;34.041666666666664;21.0;4.0;12.0
26;546.9791666666666;1.0;34.0625;21.0;4.0;12.666666666666666
27;546.9791666666666;1.0;34.083333333333336;21.0;4.0;13.0
28;545.9375;1.0;34.104166666666664;21.0;4.0;13.666666666666666
29;545.9375;1.0;34.125;21.0;4.0;14.0
30;546.4583333333334;1.0;34.145833333333336;21.0;4.0;14.666666666666666
31;545.9375;1.0;34.166666666666664;21.0;4.0;15.0
32;545.9375;1.0;34.1875;21.0;4.0;15.666666666666666
33;585.9375;1.0;34.208333333333336;21.0;4.0;16.0
34;586.3541666666666;1.0;34.229166666666664;21.0;4.0;16.666666666666668
35;566.3541666666666;1.0;34.25;21.0;4.0;17.0
36;496.1458333333333;1.0;34.270833333333336;21.0;4.0;17.666666666666668
37;466.3541666666667;1.0;34.291666666666664;21.0;4.0;18.0
38;456.5625;1.0;34.3125;21.0;4.0;18.666666666666668
39;465.8333333333333;1.0;34.333333333333336;21.0;4.0;19.0
40;446.3541666666667;1.0;34.354166666666664;21.0;4.0;19.666666666666668
41;405.8333333333333;1.0;34.375;21.0;4.0;20.0
42;446.4583333333333;1.0;34.395833333333336;21.0;4.0;20.666666666666668
43;456.0416666666667;1.0;34.416666666666664;21.0;4.0;21.0
44;446.875;1.0;34.4375;21.0;4.0;21.666666666666668
45;436.1458333333333;1.0;34.458333333333336;21.0;4.0;22.0
46;526.4583333333334;1.0;34.479166666666664;21.0;4.0;22.666666666666668
47;706.7708333333334;1.0;34.5;21.0;4.0;23.0
0;937.6041666666666;1.0;34.520833333333336;21.666666666666668;4.0;7.666666666666667
1;1088.8541666666667;1.0;34.541666666666664;22.0;4.0;0.0
2;1148.3333333333333;1.0;34.5625;22.0;4.0;0.6666666666666666
3;1249.375;1.0;34.583333333333336;22.0;4.0;1.0
4;1309.8958333333333;1.0;34.604166666666664;22.0;4.0;1.6666666666666667
5;1299.5833333333333;1.0;34.625;22.0;4.0;2.0
6;1300.0;1.0;34.645833333333336;22.0;4.0;2.6666666666666665
7;1118.6458333333333;1.0;34.666666666666664;22.0;4.0;3.0
8;1269.2708333333333;1.0;34.6875;22.0;4.0;3.6666666666666665
9;1279.5833333333333;1.0;34.708333333333336;22.0;4.0;4.0
10;1239.0625;1.0;34.729166666666664;22.0;4.0;4.666666666666667
11;1329.7916666666667;1.0;34.75;22.0;4.0;5.0
12;1390.2083333333333;1.0;34.770833333333336;22.0;4.0;5.666666666666667
13;1439.8958333333333;1.0;34.791666666666664;22.0;4.0;6.0
14;1481.0416666666667;1.0;34.8125;22.0;4.0;6.666666666666667
15;726.7708333333334;0.3333333333333333;34.833333333333336;22.0;4.0;7.0
16;446.3541666666667;0.0;34.854166666666664;22.0;4.0;7.666666666666667
17;415.625;0.0;34.875;22.0;4.0;8.0
18;416.1458333333333;0.0;34.895833333333336;22.0;4.0;8.666666666666666
19;622.03125;0.0;34.916666666666664;22.0;4.0;9.0
20;772.734375;0.75;34.9375;22.0;4.0;9.5
21;796.9791666666666;1.0;34.958333333333336;22.0;4.0;10.0
22;777.5;1.0;34.979166666666664;22.0;4.0;10.666666666666666
23;727.1875;1.0;35.0;22.0;4.0;11.0
24;686.7708333333334;1.0;35.020833333333336;22.0;4.0;11.666666666666666
25;596.1458333333334;1.0;35.041666666666664;22.0;4.0;12.0
26;596.5625;1.0;35.0625;22.0;4.0;12.666666666666666
27;605.9375;1.0;35.083333333333336;22.0;4.0;13.0
28;615.625;1.0;35.104166666666664;22.0;4.0;13.666666666666666
29;676.5625;1.0;35.125;22.0;4.0;14.0
30;626.3541666666666;1.0;35.145833333333336;22.0;4.0;14.666666666666666
31;566.3541666666666;1.0;35.166666666666664;22.0;4.0;15.0
32;556.1458333333334;1.0;35.1875;22.0;4.0;15.666666666666666
33;545.9375;1.0;35.208333333333336;22.0;4.0;16.0
34;536.1458333333334;1.0;35.229166666666664;22.0;4.0;16.666666666666668
35;545.9375;1.0;35.25;22.0;4.0;17.0
36;505.8333333333333;1.0;35.270833333333336;22.0;4.0;17.666666666666668
37;496.1458333333333;1.0;35.291666666666664;22.0;4.0;18.0
38;455.625;1.0;35.3125;22.0;4.0;18.666666666666668
39;405.8333333333333;1.0;35.333333333333336;22.0;4.0;19.0
40;395.5208333333333;1.0;35.354166666666664;22.0;4.0;19.666666666666668
41;396.5625;1.0;35.375;22.0;4.0;20.0
42;406.3541666666667;1.0;35.395833333333336;22.0;4.0;20.666666666666668
43;425.9375;1.0;35.416666666666664;22.0;4.0;21.0
44;425.9375;1.0;35.4375;22.0;4.0;21.666666666666668
45;406.3541666666667;1.0;35.458333333333336;22.0;4.0;22.0
46;416.1458333333333;1.0;35.479166666666664;22.0;4.0;22.666666666666668
47;737.0833333333334;1.0;35.5;22.0;4.0;23.0
0;947.8125;1.0;35.520833333333336;22.666666666666668;4.0;7.666666666666667
1;1179.0625;1.0;35.541666666666664;23.0;4.0;0.0
2;1299.5833333333333;1.0;35.5625;23.0;4.0;0.6666666666666666
3;1399.4791666666667;1.0;35.583333333333336;23.0;4.0;1.0
4;1410.2083333333333;1.0;35.604166666666664;23.0;4.0;1.6666666666666667
5;1480.5208333333333;1.0;35.625;23.0;4.0;2.0
6;1470.8333333333333;1.0;35.645833333333336;23.0;4.0;2.6666666666666665
7;1410.3125;1.0;35.666666666666664;23.0;4.0;3.0
8;1329.7916666666667;1.0;35.6875;23.0;4.0;3.6666666666666665
9;1149.375;1.0;35.708333333333336;23.0;4.0;4.0
10;1300.1041666666667;1.0;35.729166666666664;23.0;4.0;4.666666666666667
11;1319.5833333333333;1.0;35.75;23.0;4.0;5.0
12;1350.2083333333333;1.0;35.770833333333336;23.0;4.0;5.666666666666667
13;1420.0;1.0;35.791666666666664;23.0;4.0;6.0
14;1450.3125;1.0;35.8125;23.0;4.0;6.666666666666667
15;867.2916666666666;0.6666666666666666;35.833333333333336;23.0;4.0;7.0
16;496.6666666666667;0.0;35.854166666666664;23.0;4.0;7.666666666666667
17;425.9375;0.0;35.875;23.0;4.0;8.0
18;436.1458333333333;0.0;35.895833333333336;23.0;4.0;8.666666666666666
19;436.1458333333333;0.0;35.916666666666664;23.0;4.0;9.0
20;425.9375;0.0;35.9375;23.0;4.0;9.666666666666666
21;425.8333333333333;0.0;35.958333333333336;23.0;4.0;10.0
22;466.3541666666667;0.3333333333333333;35.979166666666664;23.0;4.0;10.666666666666666
23;536.1458333333334;1.0;36.0;23.0;4.0;11.0
24;535.625;1.0;36.020833333333336;23.0;4.0;11.666666666666666
25;545.9375;1.0;36.041666666666664;23.0;4.0;12.0
26;536.1458333333334;1.0;36.0625;23.0;4.0;12.666666666666666
27;537.1875;1.0;36.083333333333336;23.0;4.0;13.0
28;545.9375;1.0;36.104166666666664;23.0;4.0;13.666666666666666
29;525.8333333333334;1.0;36.125;23.0;4.0;14.0
30;536.1458333333334;1.0;36.145833333333336;23.0;4.0;14.666666666666666
31;516.0416666666666;1.0;36.166666666666664;23.0;4.0;15.0
32;535.625;1.0;36.1875;23.0;4.0;15.666666666666666
33;476.1458333333333;1.0;36.208333333333336;23.0;4.0;16.0
34;466.3541666666667;1.0;36.229166666666664;23.0;4.0;16.666666666666668
35;536.1458333333334;1.0;36.25;23.0;4.0;17.0
36;505.9375;1.0;36.270833333333336;23.0;4.0;17.666666666666668
37;446.3541666666667;1.0;36.291666666666664;23.0;4.0;18.0
38;526.3541666666666;1.0;36.3125;23.0;4.0;18.666666666666668
39;585.9375;1.0;36.333333333333336;23.0;4.0;19.0
40;636.1458333333334;1.0;36.354166666666664;23.0;4.0;19.666666666666668
41;566.3541666666666;1.0;36.375;23.0;4.0;20.0
42;565.8333333333334;1.0;36.395833333333336;23.0;4.0;20.666666666666668
43;706.7708333333334;1.0;36.416666666666664;23.0;4.0;21.0
44;998.0208333333334;1.0;36.4375;23.0;4.0;21.666666666666668
45;1159.0625;1.0;36.458333333333336;23.0;4.0;22.0
46;1300.1041666666667;1.0;36.479166666666664;23.0;4.0;22.666666666666668
47;1329.2708333333333;1.0;36.5;23.0;4.0;23.0
0;1330.3125;1.0;36.520833333333336;23.666666666666668;4.0;7.666666666666667
1;1360.0;1.0;36.541666666666664;24.0;4.0;0.0
2;1450.3125;1.0;36.5625;24.0;4.0;0.6666666666666666
3;1199.0625;1.0;36.583333333333336;24.0;4.0;1.0
4;1208.8541666666667;1.0;36.604166666666664;24.0;4.0;1.6666666666666667
5;1268.75;1.0;36.625;24.0;4.0;2.0
6;1349.1666666666667;1.0;36.645833333333336;24.0;4.0;2.6666666666666665
7;1309.8958333333333;1.0;36.666666666666664;24.0;4.0;3.0
8;1330.3125;1.0;36.6875;24.0;4.0;3.6666666666666665
9;1379.375;1.0;36.708333333333336;24.0;4.0;4.0
10;1132.65625;1.0;36.729166666666664;24.0;4.0;4.5
11;922.1875;0.25;36.75;24.0;4.0;5.0
12;827.2916666666666;1.0;36.770833333333336;24.0;4.0;5.666666666666667
13;817.0833333333334;1.0;36.791666666666664;24.0;4.0;6.0
14;787.1875;1.0;36.8125;24.0;4.0;6.666666666666667
15;787.1875;1.0;36.833333333333336;24.0;4.0;7.0
16;766.7708333333334;1.0;36.854166666666664;24.0;4.0;7.666666666666667
17;756.5625;1.0;36.875;24.0;4.0;8.0
18;736.9791666666666;1.0;36.895833333333336;24.0;4.0;8.666666666666666
19;727.1875;1.0;36.916666666666664;24.0;4.0;9.0
20;706.7708333333334;1.0;36.9375;24.0;4.0;9.666666666666666
21;686.3541666666666;1.0;36.958333333333336;24.0;4.0;10.0
22;676.1458333333334;1.0;36.979166666666664;24.0;4.0;10.666666666666666
23;666.4583333333334;1.0;37.0;24.0;4.0;11.0
24;665.9375;1.0;37.020833333333336;24.0;4.0;11.666666666666666
25;648.9583333333334;1.0;37.041666666666664;24.0;4.0;12.0
26;636.5625;1.0;37.0625;24.0;4.0;12.666666666666666
27;636.5625;1.0;37.083333333333336;24.0;4.0;13.0
28;636.5625;1.0;37.104166666666664;24.0;4.0;13.666666666666666
29;605.9375;1.0;37.125;24.0;4.0;14.0
30;605.9375;1.0;37.145833333333336;24.0;4.0;14.666666666666666
31;605.9375;1.0;37.166666666666664;24.0;4.0;15.0
32;576.0416666666666;1.0;37.1875;24.0;4.0;15.666666666666666
33;576.5625;1.0;37.208333333333336;24.0;4.0;16.0
34;576.5625;1.0;37.229166666666664;24.0;4.0;16.666666666666668
35;556.1458333333334;1.0;37.25;24.0;4.0;17.0
36;545.9375;1.0;37.270833333333336;24.0;4.0;17.666666666666668
37;545.9375;1.0;37.291666666666664;24.0;4.0;18.0
38;545.9375;1.0;37.3125;24.0;4.0;18.666666666666668
39;545.9375;1.0;37.333333333333336;24.0;4.0;19.0
40;546.4583333333334;1.0;37.354166666666664;24.0;4.0;19.666666666666668
41;546.4583333333334;1.0;37.375;24.0;4.0;20.0
42;546.4583333333334;1.0;37.395833333333336;24.0;4.0;20.666666666666668
43;535.625;1.0;37.416666666666664;24.0;4.0;21.0
44;535.625;1.0;37.4375;24.0;4.0;21.666666666666668
45;516.0416666666666;1.0;37.458333333333336;24.0;4.0;22.0
46;515.5208333333334;1.0;37.479166666666664;24.0;4.0;22.666666666666668
