datetime,closed,co2,temperature,humidity
2023-11-01 07:23:35,1.0,,,
2023-11-01 07:23:43,,1695.0,21.7,56.25
2023-11-01 07:28:35,1.0,,,
2023-11-01 07:28:57,,1588.0,21.7,55.47
2023-11-01 07:33:35,1.0,,,
2023-11-01 07:34:03,,1588.0,21.7,55.47
2023-11-01 07:38:35,1.0,,,
2023-11-01 07:39:05,,1749.0,21.7,55.86
2023-11-01 07:43:35,1.0,,,
2023-11-01 07:44:11,,1749.0,21.7,55.86
2023-11-01 07:48:35,1.0,,,
2023-11-01 07:49:13,,1854.0,21.7,55.86
2023-11-01 07:53:35,1.0,,,
2023-11-01 07:54:20,,1854.0,21.7,55.86
2023-11-01 07:58:35,1.0,,,
2023-11-01 07:59:05,,1810.0,21.8,55.86
2023-11-01 08:03:35,1.0,,,
2023-11-01 08:04:27,,1810.0,21.8,55.86
2023-11-01 08:08:35,1.0,,,
2023-11-01 08:09:13,,1664.0,21.8,55.08
2023-11-01 08:13:35,1.0,,,
2023-11-01 08:14:36,,1664.0,21.8,55.08
2023-11-01 08:18:35,1.0,,,
2023-11-01 08:19:37,,1849.0,21.7,55.47
2023-11-01 08:23:35,1.0,,,
2023-11-01 08:24:44,,1849.0,21.7,55.47
2023-11-01 08:28:35,1.0,,,
2023-11-01 08:29:45,,1831.0,21.8,55.47
2023-11-01 08:33:35,1.0,,,
2023-11-01 08:34:52,,1831.0,21.8,55.47
2023-11-01 08:38:35,1.0,,,
2023-11-01 08:39:54,,2071.0,21.8,55.47
2023-11-01 08:43:35,1.0,,,
2023-11-01 08:45:00,,2071.0,21.8,55.47
2023-11-01 08:48:35,1.0,,,
2023-11-01 08:50:02,,2017.0,21.8,55.47
2023-11-01 08:53:35,1.0,,,
2023-11-01 08:55:08,,2017.0,21.8,55.47
2023-11-01 08:58:35,1.0,,,
2023-11-01 09:00:10,,1811.0,21.8,54.69
2023-11-01 09:03:35,1.0,,,
2023-11-01 09:05:16,,1811.0,21.8,54.69
2023-11-01 09:08:35,1.0,,,
2023-11-01 09:10:18,,1809.0,21.9,53.91
2023-11-01 09:13:35,1.0,,,
2023-11-01 09:15:24,,1809.0,21.9,53.91
2023-11-01 09:18:35,1.0,,,
2023-11-01 09:20:10,,1742.0,21.8,54.3
2023-11-01 09:23:35,1.0,,,
2023-11-01 09:25:32,,1742.0,21.8,54.3
2023-11-01 09:28:35,1.0,,,
2023-11-01 09:30:34,,1704.0,21.8,54.3
2023-11-01 09:33:35,1.0,,,
2023-11-01 09:35:40,,1704.0,21.8,54.3
2023-11-01 09:38:35,1.0,,,
2023-11-01 09:40:42,,1738.0,21.8,54.3
2023-11-01 09:43:35,1.0,,,
2023-11-01 09:45:48,,1738.0,21.8,54.3
2023-11-01 09:48:35,1.0,,,
2023-11-01 09:50:50,,1675.0,21.7,54.3
2023-11-01 09:53:35,1.0,,,
2023-11-01 09:55:55,,1675.0,21.7,54.3
2023-11-01 09:58:35,1.0,,,
2023-11-01 10:00:58,,1664.0,21.8,54.3
2023-11-01 10:03:35,1.0,,,
2023-11-01 10:06:04,,1664.0,21.8,54.3
2023-11-01 10:08:35,1.0,,,
2023-11-01 10:11:07,,1707.0,21.8,54.3
2023-11-01 10:13:35,1.0,,,
2023-11-01 10:16:13,,1707.0,21.8,54.3
2023-11-01 10:18:34,1.0,,,
2023-11-01 10:20:59,,1698.0,21.7,54.3
2023-11-01 10:23:34,1.0,,,
2023-11-01 10:26:22,,1698.0,21.7,54.3
2023-11-01 10:28:34,1.0,,,
2023-11-01 10:31:24,,1642.0,21.7,54.3
2023-11-01 10:33:34,1.0,,,
2023-11-01 10:36:30,,1642.0,21.7,54.3
2023-11-01 10:38:35,1.0,,,
2023-11-01 10:41:33,,1622.0,21.7,54.3
2023-11-01 10:43:34,1.0,,,
2023-11-01 10:46:39,,1622.0,21.7,54.3
2023-11-01 10:48:35,1.0,,,
2023-11-01 10:51:41,,1617.0,21.7,54.3
2023-11-01 10:53:34,1.0,,,
2023-11-01 10:56:48,,1617.0,21.7,54.3
2023-11-01 10:58:34,1.0,,,
2023-11-01 11:01:50,,1621.0,21.7,53.91
2023-11-01 11:03:34,1.0,,,
2023-11-01 11:06:56,,1621.0,21.7,53.91
2023-11-01 11:08:34,1.0,,,
2023-11-01 11:11:43,,1539.0,21.7,53.12
2023-11-01 11:13:34,1.0,,,
2023-11-01 11:17:05,,1539.0,21.7,53.12
2023-11-01 11:18:34,1.0,,,
2023-11-01 11:22:07,,1663.0,21.7,53.12
2023-11-01 11:23:34,1.0,,,
2023-11-01 11:27:14,,1663.0,21.7,53.12
2023-11-01 11:28:34,1.0,,,
2023-11-01 11:32:16,,1550.0,21.7,53.12
2023-11-01 11:33:34,1.0,,,
2023-11-01 11:37:22,,1550.0,21.7,53.12
2023-11-01 11:38:34,1.0,,,
2023-11-01 11:42:25,,1527.0,21.7,53.52
2023-11-01 11:43:34,1.0,,,
2023-11-01 11:47:31,,1527.0,21.7,53.52
2023-11-01 11:48:34,1.0,,,
2023-11-01 11:52:33,,1581.0,21.7,53.52
2023-11-01 11:53:34,1.0,,,
2023-11-01 11:57:40,,1581.0,21.7,53.52
2023-11-01 11:58:34,1.0,,,
2023-11-01 12:02:46,,1388.0,21.7,51.56
2023-11-01 12:03:34,1.0,,,
2023-11-01 12:07:52,,1388.0,21.7,51.56
2023-11-01 12:08:34,1.0,,,
2023-11-01 12:12:51,,1448.0,21.7,51.95
2023-11-01 12:13:34,1.0,,,
2023-11-01 12:18:13,,1448.0,21.7,51.95
2023-11-01 12:18:34,1.0,,,
2023-11-01 12:23:16,,1570.0,21.7,52.34
2023-11-01 12:23:34,1.0,,,
2023-11-01 12:28:22,,1570.0,21.7,52.34
2023-11-01 12:28:34,1.0,,,
2023-11-01 12:33:34,1.0,,,
2023-11-01 12:33:36,,1589.0,21.7,52.73
2023-11-01 12:38:34,1.0,,,
2023-11-01 12:38:43,,1589.0,21.7,52.73
2023-11-01 12:43:34,1.0,,,
2023-11-01 12:43:57,,1729.0,21.8,53.12
2023-11-01 12:48:34,1.0,,,
2023-11-01 12:49:03,,1729.0,21.8,53.12
2023-11-01 12:53:34,1.0,,,
2023-11-01 12:54:05,,1875.0,21.8,53.52
2023-11-01 12:58:34,1.0,,,
2023-11-01 12:59:11,,1875.0,21.8,53.52
2023-11-01 13:03:34,1.0,,,
2023-11-01 13:03:57,,1867.0,21.8,53.52
2023-11-01 13:08:34,1.0,,,
2023-11-01 13:09:19,,1867.0,21.8,53.52
2023-11-01 13:13:34,1.0,,,
2023-11-01 13:14:21,,2032.0,21.8,53.52
2023-11-01 13:18:34,1.0,,,
2023-11-01 13:19:28,,2032.0,21.8,53.52
2023-11-01 13:23:34,1.0,,,
2023-11-01 13:24:29,,2044.0,21.8,53.91
2023-11-01 13:28:34,1.0,,,
2023-11-01 13:29:36,,2044.0,21.8,53.91
2023-11-01 13:33:34,1.0,,,
2023-11-01 13:34:39,,2283.0,21.8,54.3
2023-11-01 13:38:34,1.0,,,
2023-11-01 13:39:44,,2283.0,21.8,54.3
2023-11-01 13:43:34,1.0,,,
2023-11-01 13:44:46,,2233.0,21.8,53.91
2023-11-01 13:48:34,1.0,,,
2023-11-01 13:49:52,,2233.0,21.8,53.91
2023-11-01 13:53:34,1.0,,,
2023-11-01 13:58:34,1.0,,,
2023-11-01 14:00:00,,2063.0,21.9,52.34
2023-11-01 14:03:34,1.0,,,
2023-11-01 14:05:01,,2311.0,21.8,53.12
2023-11-01 14:08:34,1.0,,,
2023-11-01 14:10:07,,2311.0,21.8,53.12
2023-11-01 14:13:34,1.0,,,
2023-11-01 14:15:10,,2301.0,21.9,53.52
2023-11-01 14:18:34,1.0,,,
2023-11-01 14:20:16,,2301.0,21.9,53.52
2023-11-01 14:23:34,1.0,,,
2023-11-01 14:25:19,,2473.0,21.9,53.91
2023-11-01 14:28:34,1.0,,,
2023-11-01 14:30:25,,2473.0,21.9,53.91
2023-11-01 14:33:34,1.0,,,
2023-11-01 14:35:27,,2530.0,21.9,53.91
2023-11-01 14:38:34,1.0,,,
2023-11-01 14:40:34,,2530.0,21.9,53.91
2023-11-01 14:43:34,1.0,,,
2023-11-01 14:45:20,,2517.0,21.9,53.91
2023-11-01 14:48:34,1.0,,,
2023-11-01 14:50:42,,2517.0,21.9,53.91
2023-11-01 14:53:34,1.0,,,
2023-11-01 14:55:45,,2650.0,21.9,54.3
2023-11-01 14:58:34,1.0,,,
2023-11-01 15:03:34,1.0,,,
2023-11-01 15:05:53,,2711.0,21.9,54.3
2023-11-01 15:08:34,1.0,,,
2023-11-01 15:11:00,,2711.0,21.9,54.3
2023-11-01 15:13:34,1.0,,,
2023-11-01 15:16:02,,2696.0,21.9,53.91
2023-11-01 15:18:34,1.0,,,
2023-11-01 15:21:08,,2696.0,21.9,53.91
2023-11-01 15:23:34,1.0,,,
2023-11-01 15:25:54,,1905.0,21.9,50.78
2023-11-01 15:28:34,1.0,,,
2023-11-01 15:31:15,,1905.0,21.9,50.78
2023-11-01 15:33:33,1.0,,,
2023-11-01 15:36:23,,2134.0,21.9,51.56
2023-11-01 15:38:33,1.0,,,
2023-11-01 15:41:35,,2134.0,21.9,51.56
2023-11-01 15:43:33,1.0,,,
2023-11-01 15:46:43,,2076.0,21.9,52.34
2023-11-01 15:48:33,1.0,,,
2023-11-01 15:51:55,,2076.0,21.9,52.34
2023-11-01 15:53:33,1.0,,,
2023-11-01 15:57:03,,2034.0,21.9,52.73
2023-11-01 15:58:33,1.0,,,
2023-11-01 16:02:15,,2034.0,21.9,52.73
2023-11-01 16:03:33,1.0,,,
2023-11-01 16:07:16,,2070.0,21.8,53.52
2023-11-01 16:08:33,1.0,,,
2023-11-01 16:12:29,,2070.0,21.8,53.52
2023-11-01 16:13:33,1.0,,,
2023-11-01 16:17:37,,2035.0,21.8,53.91
2023-11-01 16:18:33,1.0,,,
2023-11-01 16:22:49,,2035.0,21.8,53.91
2023-11-01 16:23:33,1.0,,,
2023-11-01 16:27:57,,2022.0,21.8,54.3
2023-11-01 16:28:33,1.0,,,
2023-11-01 16:33:09,,2022.0,21.8,54.3
2023-11-01 16:33:33,1.0,,,
2023-11-01 16:38:17,,2020.0,21.7,54.3
2023-11-01 16:38:33,1.0,,,
2023-11-01 16:43:29,,2020.0,21.7,54.3
2023-11-01 16:43:33,1.0,,,
2023-11-01 16:48:30,,1913.0,21.7,54.3
2023-11-01 16:48:33,1.0,,,
2023-11-01 16:53:33,1.0,,,
2023-11-01 16:53:35,,1913.0,21.7,54.3
2023-11-01 16:58:33,1.0,,,
2023-11-01 16:58:38,,1919.0,21.6,54.3
2023-11-01 17:03:28,,1919.0,21.6,54.3
2023-11-01 17:03:33,1.0,,,
2023-11-01 17:08:33,1.0,,,
2023-11-01 17:08:46,,1876.0,21.6,54.3
2023-11-01 17:13:33,1.0,,,
2023-11-01 17:13:37,,1876.0,21.6,54.3
2023-11-01 17:18:33,1.0,,,
2023-11-01 17:18:55,,1818.0,21.6,54.3
2023-11-01 17:23:33,1.0,,,
2023-11-01 17:24:01,,1818.0,21.6,54.3
2023-11-01 17:28:33,1.0,,,
2023-11-01 17:29:04,,1879.0,21.6,54.3
2023-11-01 17:33:33,1.0,,,
2023-11-01 17:34:10,,1879.0,21.6,54.3
2023-11-01 17:38:33,1.0,,,
2023-11-01 17:39:13,,1936.0,21.5,54.3
2023-11-01 17:43:33,1.0,,,
2023-11-01 17:44:19,,1936.0,21.5,54.3
2023-11-01 17:48:33,1.0,,,
2023-11-01 17:49:21,,1852.0,21.5,54.3
2023-11-01 17:53:33,1.0,,,
2023-11-01 17:54:28,,1852.0,21.5,54.3
2023-11-01 17:58:33,1.0,,,
2023-11-01 17:59:30,,1894.0,21.5,54.3
2023-11-01 18:03:33,1.0,,,
2023-11-01 18:04:36,,1894.0,21.5,54.3
2023-11-01 18:08:33,1.0,,,
2023-11-01 18:09:39,,1731.0,21.5,54.69
2023-11-01 18:13:33,1.0,,,
2023-11-01 18:14:45,,1731.0,21.5,54.69
2023-11-01 18:18:33,1.0,,,
2023-11-01 18:19:47,,1816.0,21.5,54.3
2023-11-01 18:23:33,1.0,,,
2023-11-01 18:24:54,,1816.0,21.5,54.3
2023-11-01 18:28:33,1.0,,,
2023-11-01 18:29:56,,1863.0,21.4,54.3
2023-11-01 18:33:33,1.0,,,
2023-11-01 18:35:02,,1863.0,21.4,54.3
2023-11-01 18:38:33,1.0,,,
2023-11-01 18:40:05,,1758.0,21.4,54.3
2023-11-01 18:43:33,1.0,,,
2023-11-01 18:45:11,,1758.0,21.4,54.3
2023-11-01 18:48:33,1.0,,,
2023-11-01 18:50:13,,1769.0,21.4,54.3
2023-11-01 18:53:33,1.0,,,
2023-11-01 18:55:20,,1769.0,21.4,54.3
2023-11-01 18:58:33,1.0,,,
2023-11-01 19:00:22,,1753.0,21.4,54.69
2023-11-01 19:03:33,1.0,,,
2023-11-01 19:05:12,,1753.0,21.4,54.69
2023-11-01 19:08:33,1.0,,,
2023-11-01 19:10:31,,1699.0,21.4,54.3
2023-11-01 19:13:33,1.0,,,
2023-11-01 19:15:37,,1699.0,21.4,54.3
2023-11-01 19:18:33,1.0,,,
2023-11-01 19:20:39,,1717.0,21.4,54.3
2023-11-01 19:23:33,1.0,,,
2023-11-01 19:25:46,,1717.0,21.4,54.3
2023-11-01 19:28:33,1.0,,,
2023-11-01 19:30:48,,1687.0,21.4,54.69
2023-11-01 19:33:33,1.0,,,
2023-11-01 19:35:39,,1687.0,21.4,54.69
2023-11-01 19:38:33,1.0,,,
2023-11-01 19:40:56,,1742.0,21.3,54.69
2023-11-01 19:43:33,1.0,,,
2023-11-01 19:46:02,,1742.0,21.3,54.69
2023-11-01 19:48:33,1.0,,,
2023-11-01 19:51:04,,1662.0,21.3,54.69
2023-11-01 19:53:33,1.0,,,
2023-11-01 19:56:11,,1662.0,21.3,54.69
2023-11-01 19:58:33,1.0,,,
2023-11-01 20:03:33,1.0,,,
2023-11-01 20:06:19,,1653.0,21.3,54.69
2023-11-01 20:08:33,1.0,,,
2023-11-01 20:11:21,,1691.0,21.3,54.69
2023-11-01 20:13:33,1.0,,,
2023-11-01 20:16:27,,1691.0,21.3,54.69
2023-11-01 20:18:33,1.0,,,
2023-11-01 20:21:13,,1634.0,21.3,54.3
2023-11-01 20:23:33,1.0,,,
2023-11-01 20:26:36,,1634.0,21.3,54.3
2023-11-01 20:28:33,1.0,,,
2023-11-01 20:31:22,,1615.0,21.3,54.3
2023-11-01 20:33:33,1.0,,,
2023-11-01 20:36:44,,1615.0,21.3,54.3
2023-11-01 20:38:33,1.0,,,
2023-11-01 20:41:47,,1603.0,21.3,54.3
2023-11-01 20:43:32,1.0,,,
2023-11-01 20:46:53,,1603.0,21.3,54.3
2023-11-01 20:48:32,1.0,,,
2023-11-01 20:51:55,,1565.0,21.3,54.3
2023-11-01 20:53:32,1.0,,,
2023-11-01 20:57:02,,1565.0,21.3,54.3
2023-11-01 20:58:32,1.0,,,
2023-11-01 21:01:48,,1623.0,21.3,54.69
2023-11-01 21:03:32,1.0,,,
2023-11-01 21:07:10,,1623.0,21.3,54.69
2023-11-01 21:08:32,1.0,,,
2023-11-01 21:12:13,,1556.0,21.3,54.69
2023-11-01 21:13:32,1.0,,,
2023-11-01 21:17:19,,1556.0,21.3,54.69
2023-11-01 21:18:32,1.0,,,
2023-11-01 21:22:22,,1596.0,21.2,54.69
2023-11-01 21:23:32,1.0,,,
2023-11-01 21:27:28,,1596.0,21.2,54.69
2023-11-01 21:28:32,1.0,,,
2023-11-01 21:32:30,,1531.0,21.2,54.69
2023-11-01 21:33:32,1.0,,,
2023-11-01 21:37:20,,1531.0,21.2,54.69
2023-11-01 21:38:32,1.0,,,
2023-11-01 21:42:39,,1489.0,21.2,54.69
2023-11-01 21:43:32,1.0,,,
2023-11-01 21:47:45,,1489.0,21.2,54.69
2023-11-01 21:48:32,1.0,,,
2023-11-01 21:53:32,1.0,,,
2023-11-01 21:57:54,,1457.0,21.2,54.69
2023-11-01 21:58:32,1.0,,,
2023-11-01 22:02:56,,1510.0,21.2,54.69
2023-11-01 22:03:32,1.0,,,
2023-11-01 22:07:47,,1510.0,21.2,54.69
2023-11-01 22:08:32,1.0,,,
2023-11-01 22:13:04,,1521.0,21.2,54.69
2023-11-01 22:13:32,1.0,,,
2023-11-01 22:18:10,,1521.0,21.2,54.69
2023-11-01 22:18:32,1.0,,,
2023-11-01 22:23:12,,1459.0,21.2,54.69
2023-11-01 22:23:32,1.0,,,
2023-11-01 22:28:20,,1459.0,21.2,54.69
2023-11-01 22:28:32,1.0,,,
2023-11-01 22:33:25,,1408.0,21.2,54.69
2023-11-01 22:33:32,1.0,,,
2023-11-01 22:38:31,,1408.0,21.2,54.69
2023-11-01 22:38:32,1.0,,,
2023-11-01 22:43:32,1.0,,,
2023-11-01 22:43:46,,1450.0,21.2,54.69
2023-11-01 22:48:32,1.0,,,
2023-11-01 22:48:53,,1450.0,21.2,54.69
2023-11-01 22:53:33,1.0,,,
2023-11-01 22:54:07,,1427.0,21.2,54.69
2023-11-01 22:58:32,1.0,,,
2023-11-01 22:59:13,,1427.0,21.2,54.69
2023-11-01 23:03:32,1.0,,,
2023-11-01 23:03:59,,1422.0,21.1,54.69
2023-11-01 23:08:32,1.0,,,
2023-11-01 23:09:21,,1422.0,21.1,54.69
2023-11-01 23:13:32,1.0,,,
2023-11-01 23:14:07,,1382.0,21.1,54.69
2023-11-01 23:18:32,1.0,,,
2023-11-01 23:19:29,,1382.0,21.1,54.69
2023-11-01 23:23:32,1.0,,,
2023-11-01 23:24:31,,1396.0,21.1,54.69
2023-11-01 23:28:32,1.0,,,
2023-11-01 23:29:37,,1396.0,21.1,54.69
2023-11-01 23:33:32,1.0,,,
2023-11-01 23:34:39,,1362.0,21.1,54.69
2023-11-01 23:38:32,1.0,,,
2023-11-01 23:39:45,,1362.0,21.1,54.69
2023-11-01 23:43:32,1.0,,,
2023-11-01 23:44:47,,1356.0,21.1,54.69
2023-11-01 23:48:32,1.0,,,
2023-11-01 23:49:53,,1356.0,21.1,54.69
2023-11-01 23:53:32,1.0,,,
2023-11-01 23:54:55,,1396.0,21.1,54.69
2023-11-01 23:58:32,1.0,,,
2023-11-02 00:00:01,,1396.0,21.1,54.69
2023-11-02 00:03:32,1.0,,,
2023-11-02 00:05:03,,1322.0,21.1,54.69
2023-11-02 00:08:32,1.0,,,
2023-11-02 00:10:10,,1322.0,21.1,54.69
2023-11-02 00:13:32,1.0,,,
2023-11-02 00:15:11,,1398.0,21.1,54.69
2023-11-02 00:18:32,1.0,,,
2023-11-02 00:20:01,,1398.0,21.1,54.69
2023-11-02 00:23:32,1.0,,,
2023-11-02 00:25:03,,1374.0,21.1,54.69
2023-11-02 00:28:32,1.0,,,
2023-11-02 00:30:26,,1374.0,21.1,54.69
2023-11-02 00:33:32,1.0,,,
2023-11-02 00:35:28,,1260.0,21.1,54.69
2023-11-02 00:38:32,1.0,,,
2023-11-02 00:40:35,,1260.0,21.1,54.69
2023-11-02 00:43:32,1.0,,,
2023-11-02 00:45:21,,1267.0,21.1,54.69
2023-11-02 00:48:32,1.0,,,
2023-11-02 00:50:43,,1267.0,21.1,54.69
2023-11-02 00:53:32,1.0,,,
2023-11-02 00:55:46,,1323.0,21.1,54.69
2023-11-02 00:58:32,1.0,,,
2023-11-02 01:00:52,,1323.0,21.1,54.69
2023-11-02 01:03:32,1.0,,,
2023-11-02 01:05:54,,1247.0,21.1,54.69
2023-11-02 01:08:32,1.0,,,
2023-11-02 01:11:01,,1247.0,21.1,54.69
